doc_id,domain,char_length,word_count,sentence_count,title_length,title,entity_count,relation_count
Information_4,Unknown,0,0,0,5,E-GMS,28,8
Information_5,Unknown,0,0,0,10,Fact_sheet,12,5
Information_6,Unknown,0,0,0,19,Geospatial_topology,24,11
Information_7,Unknown,0,0,0,11,Ghost_shoes,27,11
Information_8,Unknown,0,0,0,37,Information_Centre_on_NATO_in_Armenia,20,14
Information_9,Unknown,0,0,0,8,Othernet,22,19
Information_10,Unknown,0,0,0,9,Tip_sheet,18,10
Information_12,Unknown,0,0,0,17,Virtual_data_room,16,12
Information_11,Unknown,0,0,0,24,White_House_visitor_logs,17,10
Knowledge_1,Unknown,0,0,0,20,Community_of_inquiry,25,14
Knowledge_2,Unknown,0,0,0,41,Consumerization_of_information_technology,23,10
Knowledge_3,Unknown,0,0,0,11,Ed_Goodgold,21,18
Knowledge_4,Unknown,0,0,0,23,Electronic_lab_notebook,20,18
Knowledge_5,Unknown,0,0,0,8,Episteme,14,7
Knowledge_6,Unknown,0,0,0,27,Free-floating_intellectuals,7,5
Knowledge_7,Unknown,0,0,0,43,Hermathena_(composite_of_Hermes_and_Athena),18,13
Knowledge_8,Unknown,0,0,0,6,Hikmah,17,9
Knowledge_11,Unknown,0,0,0,16,Knowledge_broker,16,10
Knowledge_10,Unknown,0,0,0,24,Knowledge_Economic_Index,17,6
Knowledge_12,Unknown,0,0,0,15,Leisure_studies,31,9
Knowledge_13,Unknown,0,0,0,19,Relative_age_effect,21,4
Knowledge_14,Unknown,0,0,0,22,Social_work_management,39,14
Knowledge_15,Unknown,0,0,0,25,Social–emotional_learning,30,15
Language_0,Unknown,0,0,0,9,Agbirigba,5,4
Language_1,Unknown,0,0,0,10,Balaibalan,22,9
Language_2,Unknown,0,0,0,10,Bot_Colony,33,11
Language_3,Unknown,0,0,0,23,Chinese_Poetry_Congress,26,20
Language_4,Unknown,0,0,0,20,Comparative_Semitics,27,7
Language_5,Unknown,0,0,0,51,Directorate_of_Language_Planning_and_Implementation,22,13
Language_6,Unknown,0,0,0,19,Linguistic_distance,24,10
Language_7,Unknown,0,0,0,6,Patter,17,12
Language_8,Unknown,0,0,0,22,Radical_interpretation,9,7
Language_9,Unknown,0,0,0,12,Unicode_font,14,7
Law_0,Unknown,0,0,0,17,Carceral_feminism,21,15
Law_1,Unknown,0,0,0,26,Continuing_legal_education,27,15
Law_2,Unknown,0,0,0,25,European_Judicial_Network,6,6
Law_3,Unknown,0,0,0,17,Judicial_populism,13,8
Law_4,Unknown,0,0,0,10,Law_French,36,17
Law_5,Unknown,0,0,0,10,Legal_risk,15,6
Law_6,Unknown,0,0,0,36,Legal_status_of_psilocybin_mushrooms,34,16
Law_7,Unknown,0,0,0,33,New_York_Anti-Secession_Ordinance,27,11
Law_8,Unknown,0,0,0,36,The_Justice_of_Trajan_and_Herkinbald,23,11
Law_9,Unknown,0,0,0,11,Trigger_law,45,12
Life_0,Unknown,0,0,0,16,Anthropopithecus,45,10
Life_1,Unknown,0,0,0,16,Formose_reaction,25,11
Life_2,Unknown,0,0,0,16,Incorruptibility,12,11
Life_3,Unknown,0,0,0,35,Infections_associated_with_diseases,12,8
Life_4,Unknown,0,0,0,6,Nanobe,14,11
Life_5,Unknown,0,0,0,17,Non-cellular_life,9,9
Life_6,Unknown,0,0,0,8,Organism,31,9
Life_8,Unknown,0,0,0,14,Pioneer_plaque,25,20
Life_9,Unknown,0,0,0,17,Survivorship_bias,16,14
Life_10,Unknown,0,0,0,22,Tree_of_life_(biology),23,20
Mathematics_0,Unknown,0,0,0,15,Akira_Yoshizawa,40,12
Mathematics_1,Unknown,0,0,0,21,Ethics_in_mathematics,6,3
Mathematics_2,Unknown,0,0,0,25,George_Gheverghese_Joseph,9,12
Mathematics_3,Unknown,0,0,0,20,Mathematical_diagram,15,5
Mathematics_4,Unknown,0,0,0,13,Mathematician,34,34
Military_0,Unknown,0,0,0,4,Army,13,10
Military_1,Unknown,0,0,0,48,Conduct_prejudicial_to_good_order_and_discipline,28,8
Military_2,Unknown,0,0,0,11,Disarmament,54,14
Military_3,Unknown,0,0,0,15,History_Channel,14,12
Military_4,Unknown,0,0,0,47,Impact_of_the_COVID-19_pandemic_on_the_military,25,11
Military_5,Unknown,0,0,0,14,Justus_Lipsius,50,11
Military_6,Unknown,0,0,0,30,Military–entertainment_complex,16,10
Military_7,Unknown,0,0,0,14,Railway_troops,27,12
Military_8,Unknown,0,0,0,24,Training_Within_Industry,17,18
Nature_0,Unknown,0,0,0,10,Bast_fibre,48,44
Nature_1,Unknown,0,0,0,13,Dicerandrol_C,7,9
Nature_2,Unknown,0,0,0,11,Green_flash,34,10
Nature_3,Unknown,0,0,0,8,Homeosis,21,8
Nature_4,Unknown,0,0,0,18,Jaramillo_reversal,15,6
Nature_5,Unknown,0,0,0,14,Lofoten_Vortex,20,12
Nature_6,Unknown,0,0,0,6,Mfinda,22,10
Nature_7,Unknown,0,0,0,20,Rangeland_management,10,9
Nature_8,Unknown,0,0,0,12,Swamp_Legend,23,11
People_0,Unknown,0,0,0,43,Bibliography_of_Abul_Hasan_Ali_Hasani_Nadwi,14,14
People_1,Unknown,0,0,0,35,Coat_of_arms_of_the_Prince_of_Wales,31,22
People_2,Unknown,0,0,0,18,Dilorom_Yuldosheva,12,11
People_3,Unknown,0,0,0,12,Favorite_son,6,6
People_4,Unknown,0,0,0,12,Grammar_Nazi,13,9
People_5,Unknown,0,0,0,12,Jesús_García,15,16
People_6,Unknown,0,0,0,25,Master-slave_(technology),1,1
People_7,Unknown,0,0,0,6,People,19,11
People_8,Unknown,0,0,0,6,Person,43,15
People_9,Unknown,0,0,0,50,Section_Eleven_of_the_Constitution_of_South_Africa,7,5
Philosophy_0,Unknown,0,0,0,28,Cryptoterrestrial_hypothesis,44,15
Philosophy_1,Unknown,0,0,0,12,Harald_Lesch,21,13
Philosophy_2,Unknown,0,0,0,19,John_Locke_Lectures,10,7
Philosophy_3,Unknown,0,0,0,15,Karen_Detlefsen,10,9
Philosophy_4,Unknown,0,0,0,13,Naive_realism,26,29
Philosophy_5,Unknown,0,0,0,10,Philosophy,15,8
Philosophy_6,Unknown,0,0,0,23,Virtuality_(philosophy),11,10
Religion_0,Unknown,0,0,0,30,Christianity_and_animal_rights,19,6
Religion_1,Unknown,0,0,0,19,Counter-apologetics,20,6
Religion_2,Unknown,0,0,0,6,El_Tío,8,5
Religion_3,Unknown,0,0,0,21,Flushing_Remonstrance,44,17
Religion_4,Unknown,0,0,0,15,Gaia_philosophy,45,19
Religion_5,Unknown,0,0,0,14,Joshua_Project,22,7
Religion_6,Unknown,0,0,0,17,Religion_in_space,41,11
Religion_7,Unknown,0,0,0,18,Religious_identity,8,5
Religion_8,Unknown,0,0,0,26,Ritual_behavior_in_animals,18,8
Religion_9,Unknown,0,0,0,15,Siladhara_Order,19,6
Science_0,Unknown,0,0,0,9,AllTrials,33,11
Science_2,Unknown,0,0,0,30,Geographic_information_science,42,20
Science_3,Unknown,0,0,0,53,Life-cycle_greenhouse_gas_emissions_of_energy_sources,9,6
Science_4,Unknown,0,0,0,21,Open-notebook_science,14,10
Science_5,Unknown,0,0,0,36,Roatan_Institute_for_Marine_Sciences,16,9
Science_6,Unknown,0,0,0,24,Science_in_Action_(book),9,12
Science_7,Unknown,0,0,0,9,Scientist,21,19
Science_8,Unknown,0,0,0,17,Sonnet_to_Science,6,3
Sports_0,Unknown,0,0,0,27,2024_Orienteering_World_Cup,17,17
Sports_1,Unknown,0,0,0,10,Blood_rule,4,4
Sports_2,Unknown,0,0,0,31,Combined_track_and_field_events,11,9
Sports_3,Unknown,0,0,0,16,Ground_billiards,21,14
Sports_4,Unknown,0,0,0,18,Lamex_Omara_Apitta,16,10
Sports_5,Unknown,0,0,0,21,Revival_(sports_team),24,16
Sports_6,Unknown,0,0,0,16,Sporting_colours,20,13
Sports_7,Unknown,0,0,0,44,The_Foundation_for_Global_Sports_Development,35,12
Technology_0,Unknown,0,0,0,19,Creative_technology,42,15
Technology_1,Unknown,0,0,0,19,Developer_relations,48,29
Technology_2,Unknown,0,0,0,10,Food_model,22,17
Technology_3,Unknown,0,0,0,9,Geomatics,32,12
Technology_4,Unknown,0,0,0,39,History_of_timekeeping_devices_in_Egypt,11,7
Technology_5,Unknown,0,0,0,11,Wei-Ying_Ma,52,59
Universe_0,Unknown,0,0,0,9,Cosmology,36,16
Universe_1,Unknown,0,0,0,12,Global_brain,20,12
Universe_4,Unknown,0,0,0,8,Hardness,24,9
Universe_2,Unknown,0,0,0,27,International_communication,43,15
Universe_3,Unknown,0,0,0,15,Negative_energy,36,20
